cycle,avg_score,avg_energy,inactive_student
9644,5,0,20
9645,5,0,20
9646,5,0,20
9647,5,0,20
9648,5,0,20
9649,5,0,20
9650,5,0,20
9651,5,0,20
9652,5,0,20
9653,5,0,20
9654,5,0,20
9655,5,0,20
9656,5,0,20
9657,5,0,20
9658,5,0,20
9659,5,0,20
9660,5,0,20
9661,5,0,20
9662,5,0,20
9663,5,0,20
9664,5,0,20
9665,5,0,20
9666,5,0,20
9667,5,0,20
9668,5,0,20
9669,5,0,20
9670,5,0,20
9671,5,0,20
9672,5,0,20
9673,5,0,20
9674,5,0,20
9675,5,0,20
9676,5,0,20
9677,5,0,20
9678,5,0,20
9679,5,0,20
9680,5,0,20
9681,5,0,20
9682,5,0,20
9683,5,0,20
9684,5,0,20
9685,5,0,20
9686,5,0,20
9687,5,0,20
9688,5,0,20
9689,5,0,20
9690,5,0,20
9691,5,0,20
9692,5,0,20
9693,5,0,20
9694,5,0,20
9695,5,0,20
9696,5,0,20
9697,5,0,20
9698,5,0,20
9699,5,0,20
9700,5,0,20
9701,5,0,20
9702,5,0,20
9703,5,0,20
9704,5,0,20
9705,5,0,20
9706,5,0,20
9707,5,0,20
9708,5,0,20
9709,5,0,20
9710,5,0,20
9711,5,0,20
9712,5,0,20
9713,5,0,20
9714,5,0,20
9715,5,0,20
9716,5,0,20
9717,5,0,20
9718,5,0,20
9719,5,0,20
9720,5,0,20
9721,5,0,20
9722,5,0,20
9723,5,0,20
9724,5,0,20
9725,5,0,20
9726,5,0,20
9727,5,0,20
9728,5,0,20
9729,5,0,20
9730,5,0,20
9731,5,0,20
9732,5,0,20
9733,5,0,20
9734,5,0,20
9735,5,0,20
9736,5,0,20
9737,5,0,20
9738,5,0,20
9739,5,0,20
9740,5,0,20
9741,5,0,20
9742,5,0,20
9743,5,0,20
9744,5,0,20
9745,5,0,20
9746,5,0,20
9747,5,0,20
9748,5,0,20
9749,5,0,20
9750,5,0,20
9751,5,0,20
9752,5,0,20
9753,5,0,20
9754,5,0,20
9755,5,0,20
9756,5,0,20
9757,5,0,20
9758,5,0,20
9759,5,0,20
9760,5,0,20
9761,5,0,20
9762,5,0,20
9763,5,0,20
9764,5,0,20
9765,5,0,20
9766,5,0,20
9767,5,0,20
9768,5,0,20
9769,5,0,20
9770,5,0,20
9771,5,0,20
9772,5,0,20
9773,5,0,20
9774,5,0,20
9775,5,0,20
9776,5,0,20
9777,5,0,20
9778,5,0,20
9779,5,0,20
9780,5,0,20
9781,5,0,20
9782,5,0,20
9783,5,0,20
9784,5,0,20
9785,5,0,20
9786,5,0,20
9787,5,0,20
9788,5,0,20
9789,5,0,20
9790,5,0,20
9791,5,0,20
9792,5,0,20
9793,5,0,20
9794,5,0,20
9795,5,0,20
9796,5,0,20
9797,5,0,20
9798,5,0,20
9799,5,0,20
9800,5,0,20
9801,5,0,20
9802,5,0,20
9803,5,0,20
9804,5,0,20
9805,5,0,20
9806,5,0,20
9807,5,0,20
9808,5,0,20
9809,5,0,20
9810,5,0,20
9811,5,0,20
9812,5,0,20
9813,5,0,20
9814,5,0,20
9815,5,0,20
9816,5,0,20
9817,5,0,20
9818,5,0,20
9819,5,0,20
9820,5,0,20
9821,5,0,20
9822,5,0,20
9823,5,0,20
9824,5,0,20
9825,5,0,20
9826,5,0,20
9827,5,0,20
9828,5,0,20
9829,5,0,20
9830,5,0,20
9831,5,0,20
9832,5,0,20
9833,5,0,20
9834,5,0,20
9835,5,0,20
9836,5,0,20
9837,5,0,20
9838,5,0,20
9839,5,0,20
9840,5,0,20
9841,5,0,20
9842,5,0,20
9843,5,0,20
9844,5,0,20
9845,5,0,20
9846,5,0,20
9847,5,0,20
9848,5,0,20
9849,5,0,20
9850,5,0,20
9851,5,0,20
9852,5,0,20
9853,5,0,20
9854,5,0,20
9855,5,0,20
9856,5,0,20
9857,5,0,20
9858,5,0,20
9859,5,0,20
9860,5,0,20
9861,5,0,20
9862,5,0,20
9863,5,0,20
9864,5,0,20
9865,5,0,20
9866,5,0,20
9867,5,0,20
9868,5,0,20
9869,5,0,20
9870,5,0,20
9871,5,0,20
9872,5,0,20
9873,5,0,20
9874,5,0,20
9875,5,0,20
9876,5,0,20
9877,5,0,20
9878,5,0,20
9879,5,0,20
9880,5,0,20
9881,5,0,20
9882,5,0,20
9883,5,0,20
9884,5,0,20
9885,5,0,20
9886,5,0,20
9887,5,0,20
9888,5,0,20
9889,5,0,20
9890,5,0,20
9891,5,0,20
9892,5,0,20
9893,5,0,20
9894,5,0,20
9895,5,0,20
9896,5,0,20
9897,5,0,20
9898,5,0,20
9899,5,0,20
9900,5,0,20
9901,5,0,20
9902,5,0,20
9903,5,0,20
9904,5,0,20
9905,5,0,20
9906,5,0,20
9907,5,0,20
9908,5,0,20
9909,5,0,20
9910,5,0,20
9911,5,0,20
9912,5,0,20
9913,5,0,20
9914,5,0,20
9915,5,0,20
9916,5,0,20
9917,5,0,20
9918,5,0,20
9919,5,0,20
9920,5,0,20
9921,5,0,20
9922,5,0,20
9923,5,0,20
9924,5,0,20
9925,5,0,20
9926,5,0,20
9927,5,0,20
9928,5,0,20
9929,5,0,20
9930,5,0,20
9931,5,0,20
9932,5,0,20
9933,5,0,20
9934,5,0,20
9935,5,0,20
9936,5,0,20
9937,5,0,20
9938,5,0,20
9939,5,0,20
9940,5,0,20
9941,5,0,20
9942,5,0,20
9943,5,0,20
9944,5,0,20
9945,5,0,20
9946,5,0,20
9947,5,0,20
9948,5,0,20
9949,5,0,20
9950,5,0,20
9951,5,0,20
9952,5,0,20
9953,5,0,20
9954,5,0,20
9955,5,0,20
9956,5,0,20
9957,5,0,20
9958,5,0,20
9959,5,0,20
9960,5,0,20
9961,5,0,20
9962,5,0,20
9963,5,0,20
9964,5,0,20
9965,5,0,20
9966,5,0,20
9967,5,0,20
9968,5,0,20
9969,5,0,20
9970,5,0,20
9971,5,0,20
9972,5,0,20
9973,5,0,20
9974,5,0,20
9975,5,0,20
9976,5,0,20
9977,5,0,20
9978,5,0,20
9979,5,0,20
9980,5,0,20
9981,5,0,20
9982,5,0,20
9983,5,0,20
9984,5,0,20
9985,5,0,20
9986,5,0,20
9987,5,0,20
9988,5,0,20
9989,5,0,20
9990,5,0,20
9991,5,0,20
9992,5,0,20
9993,5,0,20
9994,5,0,20
9995,5,0,20
9996,5,0,20
9997,5,0,20
9998,5,0,20
9999,5,0,20
10000,5,0,20
10001,5,0,20
10002,5,0,20
10003,5,0,20
10004,5,0,20
10005,5,0,20
10006,5,0,20
10007,5,0,20
10008,5,0,20
10009,5,0,20
10010,5,0,20
10011,5,0,20
10012,5,0,20
10013,5,0,20
10014,5,0,20
10015,5,0,20
10016,5,0,20
10017,5,0,20
10018,5,0,20
10019,5,0,20
10020,5,0,20
10021,5,0,20
10022,5,0,20
10023,5,0,20
10024,5,0,20
10025,5,0,20
10026,5,0,20
10027,5,0,20
10028,5,0,20
10029,5,0,20
10030,5,0,20
10031,5,0,20
10032,5,0,20
10033,5,0,20
10034,5,0,20
10035,5,0,20
10036,5,0,20
10037,5,0,20
10038,5,0,20
10039,5,0,20
10040,5,0,20
10041,5,0,20
10042,5,0,20
10043,5,0,20
10044,5,0,20
10045,5,0,20
10046,5,0,20
10047,5,0,20
10048,5,0,20
10049,5,0,20
10050,5,0,20
10051,5,0,20
10052,5,0,20
10053,5,0,20
10054,5,0,20
10055,5,0,20
10056,5,0,20
10057,5,0,20
10058,5,0,20
10059,5,0,20
10060,5,0,20
10061,5,0,20
10062,5,0,20
10063,5,0,20
10064,5,0,20
10065,5,0,20
10066,5,0,20
10067,5,0,20
10068,5,0,20
10069,5,0,20
10070,5,0,20
10071,5,0,20
10072,5,0,20
10073,5,0,20
10074,5,0,20
10075,5,0,20
10076,5,0,20
10077,5,0,20
10078,5,0,20
10079,5,0,20
10080,5,0,20
10081,5,0,20
10082,5,0,20
10083,5,0,20
10084,5,0,20
10085,5,0,20
10086,5,0,20
10087,5,0,20
10088,5,0,20
10089,5,0,20
10090,5,0,20
10091,5,0,20
10092,5,0,20
10093,5,0,20
10094,5,0,20
10095,5,0,20
10096,5,0,20
10097,5,0,20
10098,5,0,20
10099,5,0,20
10100,5,0,20
10101,5,0,20
10102,5,0,20
10103,5,0,20
10104,5,0,20
10105,5,0,20
10106,5,0,20
10107,5,0,20
10108,5,0,20
10109,5,0,20
10110,5,0,20
10111,5,0,20
10112,5,0,20
10113,5,0,20
10114,5,0,20
10115,5,0,20
10116,5,0,20
10117,5,0,20
10118,5,0,20
10119,5,0,20
10120,5,0,20
10121,5,0,20
10122,5,0,20
10123,5,0,20
10124,5,0,20
10125,5,0,20
10126,5,0,20
10127,5,0,20
10128,5,0,20
10129,5,0,20
10130,5,0,20
10131,5,0,20
10132,5,0,20
10133,5,0,20
10134,5,0,20
10135,5,0,20
10136,5,0,20
10137,5,0,20
10138,5,0,20
10139,5,0,20
10140,5,0,20
10141,5,0,20
10142,5,0,20
10143,5,0,20
10144,5,0,20
10145,5,0,20
10146,5,0,20
10147,5,0,20
10148,5,0,20
10149,5,0,20
10150,5,0,20
10151,5,0,20
10152,5,0,20
10153,5,0,20
10154,5,0,20
10155,5,0,20
10156,5,0,20
10157,5,0,20
10158,5,0,20
10159,5,0,20
10160,5,0,20
10161,5,0,20
10162,5,0,20
10163,5,0,20
10164,5,0,20
10165,5,0,20
10166,5,0,20
10167,5,0,20
10168,5,0,20
10169,5,0,20
10170,5,0,20
10171,5,0,20
10172,5,0,20
10173,5,0,20
10174,5,0,20
10175,5,0,20
10176,5,0,20
10177,5,0,20
10178,5,0,20
10179,5,0,20
10180,5,0,20
10181,5,0,20
10182,5,0,20
10183,5,0,20
10184,5,0,20
10185,5,0,20
10186,5,0,20
10187,5,0,20
10188,5,0,20
10189,5,0,20
10190,5,0,20
10191,5,0,20
10192,5,0,20
10193,5,0,20
10194,5,0,20
10195,5,0,20
10196,5,0,20
10197,5,0,20
10198,5,0,20
10199,5,0,20
10200,5,0,20
10201,5,0,20
10202,5,0,20
10203,5,0,20
10204,5,0,20
10205,5,0,20
10206,5,0,20
10207,5,0,20
10208,5,0,20
10209,5,0,20
10210,5,0,20
10211,5,0,20
10212,5,0,20
10213,5,0,20
10214,5,0,20
10215,5,0,20
10216,5,0,20
10217,5,0,20
10218,5,0,20
10219,5,0,20
10220,5,0,20
10221,5,0,20
10222,5,0,20
10223,5,0,20
10224,5,0,20
10225,5,0,20
10226,5,0,20
10227,5,0,20
10228,5,0,20
10229,5,0,20
10230,5,0,20
10231,5,0,20
10232,5,0,20
10233,5,0,20
10234,5,0,20
10235,5,0,20
10236,5,0,20
10237,5,0,20
10238,5,0,20
10239,5,0,20
10240,5,0,20
10241,5,0,20
10242,5,0,20
10243,5,0,20
10244,5,0,20
10245,5,0,20
10246,5,0,20
10247,5,0,20
10248,5,0,20
10249,5,0,20
10250,5,0,20
10251,5,0,20
10252,5,0,20
10253,5,0,20
10254,5,0,20
10255,5,0,20
10256,5,0,20
10257,5,0,20
10258,5,0,20
10259,5,0,20
10260,5,0,20
10261,5,0,20
10262,5,0,20
10263,5,0,20
10264,5,0,20
10265,5,0,20
10266,5,0,20
10267,5,0,20
10268,5,0,20
10269,5,0,20
10270,5,0,20
10271,5,0,20
10272,5,0,20
10273,5,0,20
10274,5,0,20
10275,5,0,20
10276,5,0,20
10277,5,0,20
10278,5,0,20
10279,5,0,20
10280,5,0,20
10281,5,0,20
10282,5,0,20
10283,5,0,20
10284,5,0,20
10285,5,0,20
10286,5,0,20
10287,5,0,20
10288,5,0,20
10289,5,0,20
10290,5,0,20
10291,5,0,20
10292,5,0,20
10293,5,0,20
10294,5,0,20
10295,5,0,20
10296,5,0,20
10297,5,0,20
10298,5,0,20
10299,5,0,20
10300,5,0,20
10301,5,0,20
10302,5,0,20
10303,5,0,20
10304,5,0,20
10305,5,0,20
10306,5,0,20
10307,5,0,20
10308,5,0,20
10309,5,0,20
10310,5,0,20
10311,5,0,20
10312,5,0,20
10313,5,0,20
10314,5,0,20
10315,5,0,20
10316,5,0,20
10317,5,0,20
10318,5,0,20
10319,5,0,20
10320,5,0,20
10321,5,0,20
10322,5,0,20
10323,5,0,20
10324,5,0,20
10325,5,0,20
10326,5,0,20
10327,5,0,20
10328,5,0,20
10329,5,0,20
10330,5,0,20
10331,5,0,20
10332,5,0,20
10333,5,0,20
10334,5,0,20
10335,5,0,20
10336,5,0,20
10337,5,0,20
10338,5,0,20
10339,5,0,20
10340,5,0,20
10341,5,0,20
10342,5,0,20
10343,5,0,20
10344,5,0,20
10345,5,0,20
10346,5,0,20
10347,5,0,20
10348,5,0,20
10349,5,0,20
10350,5,0,20
10351,5,0,20
10352,5,0,20
10353,5,0,20
10354,5,0,20
10355,5,0,20
10356,5,0,20
10357,5,0,20
10358,5,0,20
10359,5,0,20
10360,5,0,20
10361,5,0,20
10362,5,0,20
10363,5,0,20
10364,5,0,20
10365,5,0,20
10366,5,0,20
10367,5,0,20
10368,5,0,20
10369,5,0,20
10370,5,0,20
10371,5,0,20
10372,5,0,20
10373,5,0,20
10374,5,0,20
10375,5,0,20
10376,5,0,20
10377,5,0,20
10378,5,0,20
10379,5,0,20
10380,5,0,20
10381,5,0,20
10382,5,0,20
10383,5,0,20
10384,5,0,20
10385,5,0,20
10386,5,0,20
10387,5,0,20
10388,5,0,20
10389,5,0,20
10390,5,0,20
10391,5,0,20
10392,5,0,20
10393,5,0,20
10394,5,0,20
10395,5,0,20
10396,5,0,20
10397,5,0,20
10398,5,0,20
10399,5,0,20
10400,5,0,20
10401,5,0,20
10402,5,0,20
10403,5,0,20
10404,5,0,20
10405,5,0,20
10406,5,0,20
10407,5,0,20
10408,5,0,20
10409,5,0,20
10410,5,0,20
10411,5,0,20
10412,5,0,20
10413,5,0,20
10414,5,0,20
10415,5,0,20
10416,5,0,20
10417,5,0,20
10418,5,0,20
10419,5,0,20
10420,5,0,20
10421,5,0,20
10422,5,0,20
10423,5,0,20
10424,5,0,20
10425,5,0,20
10426,5,0,20
10427,5,0,20
10428,5,0,20
10429,5,0,20
10430,5,0,20
10431,5,0,20
10432,5,0,20
10433,5,0,20
10434,5,0,20
10435,5,0,20
10436,5,0,20
10437,5,0,20
10438,5,0,20
10439,5,0,20
10440,5,0,20
10441,5,0,20
10442,5,0,20
10443,5,0,20
10444,5,0,20
10445,5,0,20
10446,5,0,20
10447,5,0,20
10448,5,0,20
10449,5,0,20
10450,5,0,20
10451,5,0,20
10452,5,0,20
10453,5,0,20
10454,5,0,20
10455,5,0,20
10456,5,0,20
10457,5,0,20
10458,5,0,20
10459,5,0,20
10460,5,0,20
10461,5,0,20
10462,5,0,20
10463,5,0,20
10464,5,0,20
10465,5,0,20
10466,5,0,20
10467,5,0,20
10468,5,0,20
10469,5,0,20
10470,5,0,20
10471,5,0,20
10472,5,0,20
10473,5,0,20
10474,5,0,20
10475,5,0,20
10476,5,0,20
10477,5,0,20
10478,5,0,20
10479,5,0,20
10480,5,0,20
10481,5,0,20
10482,5,0,20
10483,5,0,20
10484,5,0,20
10485,5,0,20
10486,5,0,20
10487,5,0,20
10488,5,0,20
10489,5,0,20
10490,5,0,20
10491,5,0,20
10492,5,0,20
10493,5,0,20
10494,5,0,20
10495,5,0,20
10496,5,0,20
10497,5,0,20
10498,5,0,20
10499,5,0,20
10500,5,0,20
10501,5,0,20
10502,5,0,20
10503,5,0,20
10504,5,0,20
10505,5,0,20
10506,5,0,20
10507,5,0,20
10508,5,0,20
10509,5,0,20
10510,5,0,20
10511,5,0,20
10512,5,0,20
10513,5,0,20
10514,5,0,20
10515,5,0,20
10516,5,0,20
10517,5,0,20
10518,5,0,20
10519,5,0,20
10520,5,0,20
10521,5,0,20
10522,5,0,20
10523,5,0,20
10524,5,0,20
10525,5,0,20
10526,5,0,20
10527,5,0,20
10528,5,0,20
10529,5,0,20
10530,5,0,20
10531,5,0,20
10532,5,0,20
10533,5,0,20
10534,5,0,20
10535,5,0,20
10536,5,0,20
10537,5,0,20
10538,5,0,20
10539,5,0,20
10540,5,0,20
10541,5,0,20
10542,5,0,20
10543,5,0,20
10544,5,0,20
10545,5,0,20
10546,5,0,20
10547,5,0,20
10548,5,0,20
10549,5,0,20
10550,5,0,20
10551,5,0,20
10552,5,0,20
10553,5,0,20
10554,5,0,20
10555,5,0,20
10556,5,0,20
10557,5,0,20
10558,5,0,20
10559,5,0,20
10560,5,0,20
10561,5,0,20
10562,5,0,20
10563,5,0,20
10564,5,0,20
10565,5,0,20
10566,5,0,20
10567,5,0,20
10568,5,0,20
10569,5,0,20
10570,5,0,20
10571,5,0,20
10572,5,0,20
10573,5,0,20
10574,5,0,20
10575,5,0,20
10576,5,0,20
10577,5,0,20
10578,5,0,20
10579,5,0,20
10580,5,0,20
10581,5,0,20
10582,5,0,20
10583,5,0,20
10584,5,0,20
10585,5,0,20
10586,5,0,20
10587,5,0,20
10588,5,0,20
10589,5,0,20
10590,5,0,20
10591,5,0,20
10592,5,0,20
10593,5,0,20
10594,5,0,20
10595,5,0,20
10596,5,0,20
10597,5,0,20
10598,5,0,20
10599,5,0,20
10600,5,0,20
10601,5,0,20
10602,5,0,20
10603,5,0,20
10604,5,0,20
10605,5,0,20
10606,5,0,20
10607,5,0,20
10608,5,0,20
10609,5,0,20
10610,5,0,20
10611,5,0,20
10612,5,0,20
10613,5,0,20
10614,5,0,20
10615,5,0,20
10616,5,0,20
10617,5,0,20
10618,5,0,20
10619,5,0,20
10620,5,0,20
10621,5,0,20
10622,5,0,20
10623,5,0,20
10624,5,0,20
10625,5,0,20
10626,5,0,20
10627,5,0,20
10628,5,0,20
10629,5,0,20
10630,5,0,20
10631,5,0,20
10632,5,0,20
10633,5,0,20
10634,5,0,20
10635,5,0,20
10636,5,0,20
10637,5,0,20
10638,5,0,20
10639,5,0,20
10640,5,0,20
10641,5,0,20
10642,5,0,20
10643,5,0,20
10644,5,0,20
10645,5,0,20
10646,5,0,20
10647,5,0,20
10648,5,0,20
10649,5,0,20
10650,5,0,20
10651,5,0,20
10652,5,0,20
10653,5,0,20
10654,5,0,20
10655,5,0,20
10656,5,0,20
10657,5,0,20
10658,5,0,20
10659,5,0,20
10660,5,0,20
10661,5,0,20
10662,5,0,20
10663,5,0,20
10664,5,0,20
10665,5,0,20
10666,5,0,20
10667,5,0,20
10668,5,0,20
10669,5,0,20
10670,5,0,20
10671,5,0,20
10672,5,0,20
10673,5,0,20
10674,5,0,20
10675,5,0,20
10676,5,0,20
10677,5,0,20
10678,5,0,20
10679,5,0,20
10680,5,0,20
10681,5,0,20
10682,5,0,20
10683,5,0,20
10684,5,0,20
10685,5,0,20
10686,5,0,20
10687,5,0,20
10688,5,0,20
10689,5,0,20
10690,5,0,20
10691,5,0,20
10692,5,0,20
10693,5,0,20
10694,5,0,20
10695,5,0,20
10696,5,0,20
10697,5,0,20
10698,5,0,20
10699,5,0,20
10700,5,0,20
10701,5,0,20
10702,5,0,20
10703,5,0,20
10704,5,0,20
10705,5,0,20
10706,5,0,20
10707,5,0,20
10708,5,0,20
10709,5,0,20
10710,5,0,20
10711,5,0,20
10712,5,0,20
10713,5,0,20
10714,5,0,20
10715,5,0,20
10716,5,0,20
10717,5,0,20
10718,5,0,20
10719,5,0,20
10720,5,0,20
10721,5,0,20
10722,5,0,20
10723,5,0,20
10724,5,0,20
10725,5,0,20
10726,5,0,20
10727,5,0,20
10728,5,0,20
10729,5,0,20
10730,5,0,20
10731,5,0,20
10732,5,0,20
10733,5,0,20
10734,5,0,20
10735,5,0,20
10736,5,0,20
10737,5,0,20
10738,5,0,20
10739,5,0,20
10740,5,0,20
10741,5,0,20
10742,5,0,20
10743,5,0,20
10744,5,0,20
10745,5,0,20
10746,5,0,20
10747,5,0,20
10748,5,0,20
10749,5,0,20
10750,5,0,20
10751,5,0,20
10752,5,0,20
10753,5,0,20
10754,5,0,20
10755,5,0,20
10756,5,0,20
10757,5,0,20
10758,5,0,20
10759,5,0,20
10760,5,0,20
10761,5,0,20
10762,5,0,20
10763,5,0,20
10764,5,0,20
10765,5,0,20
10766,5,0,20
10767,5,0,20
10768,5,0,20
10769,5,0,20
10770,5,0,20
10771,5,0,20
10772,5,0,20
10773,5,0,20
10774,5,0,20
10775,5,0,20
10776,5,0,20
10777,5,0,20
10778,5,0,20
10779,5,0,20
10780,5,0,20
10781,5,0,20
10782,5,0,20
10783,5,0,20
10784,5,0,20
10785,5,0,20
10786,5,0,20
10787,5,0,20
10788,5,0,20
10789,5,0,20
10790,5,0,20
10791,5,0,20
10792,5,0,20
10793,5,0,20
10794,5,0,20
10795,5,0,20
10796,5,0,20
10797,5,0,20
10798,5,0,20
10799,5,0,20
10800,5,0,20
10801,5,0,20
10802,5,0,20
10803,5,0,20
10804,5,0,20
10805,5,0,20
10806,5,0,20
10807,5,0,20
10808,5,0,20
10809,5,0,20
10810,5,0,20
10811,5,0,20
10812,5,0,20
10813,5,0,20
10814,5,0,20
10815,5,0,20
10816,5,0,20
10817,5,0,20
10818,5,0,20
10819,5,0,20
10820,5,0,20
10821,5,0,20
10822,5,0,20
10823,5,0,20
10824,5,0,20
10825,5,0,20
10826,5,0,20
10827,5,0,20
10828,5,0,20
10829,5,0,20
10830,5,0,20
10831,5,0,20
10832,5,0,20
10833,5,0,20
10834,5,0,20
10835,5,0,20
10836,5,0,20
10837,5,0,20
10838,5,0,20
10839,5,0,20
10840,5,0,20
10841,5,0,20
10842,5,0,20
10843,5,0,20
10844,5,0,20
10845,5,0,20
10846,5,0,20
10847,5,0,20
10848,5,0,20
10849,5,0,20
10850,5,0,20
10851,5,0,20
10852,5,0,20
10853,5,0,20
10854,5,0,20
10855,5,0,20
10856,5,0,20
10857,5,0,20
10858,5,0,20
10859,5,0,20
10860,5,0,20
10861,5,0,20
10862,5,0,20
10863,5,0,20
10864,5,0,20
10865,5,0,20
10866,5,0,20
10867,5,0,20
10868,5,0,20
10869,5,0,20
10870,5,0,20
10871,5,0,20
10872,5,0,20
10873,5,0,20
10874,5,0,20
10875,5,0,20
10876,5,0,20
10877,5,0,20
10878,5,0,20
10879,5,0,20
10880,5,0,20
10881,5,0,20
10882,5,0,20
10883,5,0,20
10884,5,0,20
10885,5,0,20
10886,5,0,20
10887,5,0,20
10888,5,0,20
10889,5,0,20
10890,5,0,20
10891,5,0,20
10892,5,0,20
10893,5,0,20
10894,5,0,20
10895,5,0,20
10896,5,0,20
10897,5,0,20
10898,5,0,20
10899,5,0,20
10900,5,0,20
10901,5,0,20
10902,5,0,20
10903,5,0,20
10904,5,0,20
10905,5,0,20
10906,5,0,20
10907,5,0,20
10908,5,0,20
10909,5,0,20
10910,5,0,20
10911,5,0,20
10912,5,0,20
10913,5,0,20
10914,5,0,20
10915,5,0,20
10916,5,0,20
10917,5,0,20
10918,5,0,20
10919,5,0,20
10920,5,0,20
10921,5,0,20
10922,5,0,20
10923,5,0,20
10924,5,0,20
10925,5,0,20
10926,5,0,20
10927,5,0,20
10928,5,0,20
10929,5,0,20
10930,5,0,20
10931,5,0,20
10932,5,0,20
10933,5,0,20
10934,5,0,20
10935,5,0,20
10936,5,0,20
10937,5,0,20
10938,5,0,20
10939,5,0,20
10940,5,0,20
10941,5,0,20
10942,5,0,20
10943,5,0,20
10944,5,0,20
10945,5,0,20
10946,5,0,20
10947,5,0,20
10948,5,0,20
10949,5,0,20
10950,5,0,20
10951,5,0,20
10952,5,0,20
10953,5,0,20
10954,5,0,20
10955,5,0,20
10956,5,0,20
10957,5,0,20
10958,5,0,20
10959,5,0,20
10960,5,0,20
10961,5,0,20
10962,5,0,20
10963,5,0,20
10964,5,0,20
10965,5,0,20
10966,5,0,20
10967,5,0,20
10968,5,0,20
10969,5,0,20
10970,5,0,20
10971,5,0,20
10972,5,0,20
10973,5,0,20
10974,5,0,20
10975,5,0,20
10976,5,0,20
10977,5,0,20
10978,5,0,20
10979,5,0,20
10980,5,0,20
10981,5,0,20
10982,5,0,20
10983,5,0,20
10984,5,0,20
10985,5,0,20
10986,5,0,20
10987,5,0,20
10988,5,0,20
10989,5,0,20
10990,5,0,20
10991,5,0,20
10992,5,0,20
10993,5,0,20
10994,5,0,20
10995,5,0,20
10996,5,0,20
10997,5,0,20
10998,5,0,20
10999,5,0,20
11000,5,0,20
11001,5,0,20
11002,5,0,20
11003,5,0,20
11004,5,0,20
11005,5,0,20
11006,5,0,20
11007,5,0,20
11008,5,0,20
11009,5,0,20
11010,5,0,20
11011,5,0,20
11012,5,0,20
11013,5,0,20
11014,5,0,20
11015,5,0,20
11016,5,0,20
11017,5,0,20
11018,5,0,20
11019,5,0,20
11020,5,0,20
11021,5,0,20
11022,5,0,20
11023,5,0,20
11024,5,0,20
11025,5,0,20
11026,5,0,20
11027,5,0,20
11028,5,0,20
11029,5,0,20
11030,5,0,20
11031,5,0,20
11032,5,0,20
11033,5,0,20
11034,5,0,20
11035,5,0,20
11036,5,0,20
11037,5,0,20
11038,5,0,20
11039,5,0,20
11040,5,0,20
11041,5,0,20
11042,5,0,20
11043,5,0,20
11044,5,0,20
11045,5,0,20
11046,5,0,20
11047,5,0,20
11048,5,0,20
11049,5,0,20
11050,5,0,20
11051,5,0,20
11052,5,0,20
11053,5,0,20
11054,5,0,20
11055,5,0,20
11056,5,0,20
11057,5,0,20
11058,5,0,20
11059,5,0,20
11060,5,0,20
11061,5,0,20
11062,5,0,20
11063,5,0,20
11064,5,0,20
11065,5,0,20
11066,5,0,20
11067,5,0,20
11068,5,0,20
11069,5,0,20
11070,5,0,20
11071,5,0,20
11072,5,0,20
11073,5,0,20
11074,5,0,20
11075,5,0,20
11076,5,0,20
11077,5,0,20
11078,5,0,20
11079,5,0,20
11080,5,0,20
11081,5,0,20
11082,5,0,20
11083,5,0,20
11084,5,0,20
11085,5,0,20
11086,5,0,20
11087,5,0,20
11088,5,0,20
11089,5,0,20
11090,5,0,20
11091,5,0,20
11092,5,0,20
11093,5,0,20
11094,5,0,20
11095,5,0,20
11096,5,0,20
11097,5,0,20
11098,5,0,20
11099,5,0,20
11100,5,0,20
11101,5,0,20
11102,5,0,20
11103,5,0,20
11104,5,0,20
11105,5,0,20
11106,5,0,20
11107,5,0,20
11108,5,0,20
11109,5,0,20
11110,5,0,20
11111,5,0,20
11112,5,0,20
11113,5,0,20
11114,5,0,20
11115,5,0,20
11116,5,0,20
11117,5,0,20
11118,5,0,20
11119,5,0,20
11120,5,0,20
11121,5,0,20
11122,5,0,20
11123,5,0,20
11124,5,0,20
11125,5,0,20
11126,5,0,20
11127,5,0,20
11128,5,0,20
11129,5,0,20
11130,5,0,20
11131,5,0,20
11132,5,0,20
11133,5,0,20
11134,5,0,20
11135,5,0,20
11136,5,0,20
11137,5,0,20
11138,5,0,20
11139,5,0,20
11140,5,0,20
11141,5,0,20
11142,5,0,20
11143,5,0,20
11144,5,0,20
11145,5,0,20
11146,5,0,20
11147,5,0,20
11148,5,0,20
11149,5,0,20
11150,5,0,20
11151,5,0,20
11152,5,0,20
11153,5,0,20
11154,5,0,20
11155,5,0,20
11156,5,0,20
11157,5,0,20
11158,5,0,20
11159,5,0,20
11160,5,0,20
11161,5,0,20
11162,5,0,20
11163,5,0,20
11164,5,0,20
11165,5,0,20
11166,5,0,20
11167,5,0,20
11168,5,0,20
11169,5,0,20
11170,5,0,20
11171,5,0,20
11172,5,0,20
11173,5,0,20
11174,5,0,20
11175,5,0,20
11176,5,0,20
11177,5,0,20
11178,5,0,20
11179,5,0,20
11180,5,0,20
11181,5,0,20
11182,5,0,20
11183,5,0,20
11184,5,0,20
11185,5,0,20
11186,5,0,20
11187,5,0,20
11188,5,0,20
11189,5,0,20
11190,5,0,20
11191,5,0,20
11192,5,0,20
11193,5,0,20
11194,5,0,20
11195,5,0,20
11196,5,0,20
